,X Coordinate,Y Coordinate,Young's Modulus [Pa]
41968,-2753.386624598573,983.1208058882494,2939.5
41969,-2753.393944063201,986.92692749488,3063.35
41970,-2753.401263527829,990.7289827322728,1935.73
41971,-2753.408582992457,994.5351043389036,2947.4
41972,-2753.415902457086,998.3412259455343,2708.08
41973,-2753.423221921714,1002.1432811829272,5896.18
41975,-2753.43786085097,1009.7555243961888,3570.35
41976,-2753.4451803155985,1013.5616460028192,6493.39
41977,-2753.4524997802264,1017.3637012402124,3523.67
41978,-2753.4598192448548,1021.1698228468426,3297.03
41979,-2753.4671387094827,1024.9759444534734,1788.75
41980,-2753.474458174111,1028.7779996908666,3201.89
41981,-2753.481777638739,1032.584121297497,3632.82
41982,-2753.4890971033674,1036.3902429041282,6192.52
41983,-2753.4964165679958,1040.192298141521,2976.81
41985,-2749.214529760536,1147.4427867899026,3397.42
41988,-2749.23648815442,1158.8570852405571,6080.3
41990,-2749.251127083676,1166.465262084581,7014.42
41991,-2749.2584465483046,1170.2713836912114,5082.4
41993,-2749.273085477561,1177.879560535235,5096.92
41994,-2749.280404942189,1181.6856821418655,7269.16
41995,-2749.287724406817,1185.4918037484963,5027.64
41996,-2749.295043871445,1189.2938589858893,8089.09
41998,-2749.309682800701,1196.9061021991506,6347.97
41999,-2749.3170022653294,1200.7081574365434,3838.64
42000,-2749.324321729958,1204.5142790431742,3630.76
42001,-2749.3316411945857,1208.3204006498052,3692.87
42002,-2749.338960659214,1212.1224558871982,2392.68
42003,-2749.346280123842,1215.9285774938287,3147.78
42004,-2749.3535995884704,1219.7346991004597,3033.48
42005,-2749.3609190530983,1223.5367543378522,1236.06
42006,-2749.3682385177267,1227.342875944483,9525.04
42007,-2749.3755579823546,1231.1489975511138,3974.31
42008,-2749.382877446983,1234.9551191577443,6089.42
42009,-2749.390196911611,1238.757174395137,5763.24
42010,-2749.3975163762398,1242.563296001768,4709.43
42011,-2749.4048358408672,1246.3694176083986,4513.81
42012,-2749.412155305496,1250.1714728457914,9250.47
42016,-2745.4023086000484,1143.6447979217476,6925.41
42017,-2745.4096280646763,1147.4468531591408,3306.28
42018,-2745.4169475293047,1151.2529747657711,3057.21
42020,-2745.431586458561,1158.861151609795,5075.22
42024,-2745.460864317073,1174.08157166708,1911.2
42025,-2745.4681837817016,1177.8876932737105,1515.31
42026,-2745.475503246329,1181.6938148803413,2160.69
42027,-2745.482822710958,1185.495870117734,1426.52
42028,-2745.490142175586,1189.3019917243648,39.9949
42030,-2745.504781104842,1196.9101685683884,1798.06
42031,-2745.51210056947,1200.7162901750191,6333.36
42032,-2745.5194200340984,1204.52241178165,4039.23
42033,-2745.5267394987263,1208.324467019043,6887.02
42034,-2745.5340589633547,1212.1305886256737,3282.36
42035,-2745.541378427982,1215.9367102323044,3311.67
42036,-2745.548697892611,1219.742831838935,2310.19
42037,-2745.556017357239,1223.544887076328,1854.51
42038,-2745.563336821868,1227.3510086829588,4007.26
42048,-2741.5974069041886,1143.6488642909856,5970.73
42049,-2741.604726368817,1147.4549858976163,5891.6
42050,-2741.6120458334453,1151.261107504247,5245.83
42051,-2741.6193652980733,1155.067229110878,8131.63
42052,-2741.626684762701,1158.8692843482706,6747.22
42053,-2741.6340042273296,1162.6754059549014,7956.21
42056,-2741.655962621214,1174.0897044055555,5871.82
42057,-2741.663282085842,1177.8958260121865,315.429
42059,-2741.6779210150985,1185.5040028562098,7590.93
42060,-2741.6852404797264,1189.3101244628406,4720.2
42061,-2741.692559944355,1193.1162460694711,2186.69
42062,-2741.6998794089827,1196.9183013068644,4428.55
42063,-2741.7071988736107,1200.7244229134951,5746.53
42065,-2741.721837802867,1208.332599757519,7163.89
42066,-2741.729157267496,1212.1387213641494,4475.76
42067,-2741.7364767321237,1215.94484297078,2632.94
42068,-2741.743796196752,1219.746898208173,659.679
42070,-2741.758435126008,1227.3591414214343,6850.44
42080,-2737.7925052083297,1143.6569970294613,7874.89
42081,-2737.7998246729576,1147.463118636092,2326.57
42082,-2737.807144137586,1151.2692402427226,5077.38
42084,-2737.821783066842,1158.8774170867462,9014.36
42085,-2737.82910253147,1162.683538693377,3305.89
42086,-2737.836421996098,1166.48559393077,3119.09
42087,-2737.8437414607265,1170.2917155374005,5570.49
42088,-2737.8510609253544,1174.0978371440312,9624.61
42089,-2737.858380389983,1177.903958750662,9762.85
42090,-2737.8656998546107,1181.7060139880548,2773.69
42091,-2737.873019319239,1185.5121355946856,7609.84
42092,-2737.880338783867,1189.3182572013166,9650.04
42093,-2737.8876582484954,1193.120312438709,9974.3
42094,-2737.894977713124,1196.92643404534,4908.42
42095,-2737.9022971777517,1200.7325556519709,2799.3
42096,-2737.90961664238,1204.5346108893636,5758.55
42097,-2737.916936107008,1208.3407324959944,1555.9
42098,-2737.924255571636,1212.146854102625,2234.97
42099,-2737.931575036264,1215.948909340018,6476.94
42100,-2737.9388945008923,1219.7550309466485,2501.86
42112,-2733.9876035124703,1143.665129767937,6648.45
42113,-2733.994922977098,1147.4712513745676,4694.38
42115,-2734.0095619063545,1155.0794282185911,3558.87
42116,-2734.0168813709824,1158.885549825222,688.854
42117,-2734.024200835611,1162.691671431853,412.825
42118,-2734.0315203002388,1166.4937266692457,422.401
42119,-2734.038839764867,1170.2998482758762,1979.35
42120,-2734.046159229495,1174.1059698825068,4714.68
42121,-2734.0534786941234,1177.9080251198998,3519.46
42122,-2734.060798158752,1181.7141467265308,4487.8
42123,-2734.06811762338,1185.5202683331615,5932.15
42125,-2734.082756552636,1193.128445177185,8069.59
42126,-2734.090076017264,1196.9345667838156,4259.84
42128,-2734.1047149465203,1204.5427436278394,5116.39
42132,-2734.133992805033,1219.7631636851245,5734.51
42133,-2734.141312269661,1223.569285291755,2081.52
42138,-2734.178316229725,1242.591760586433,87.4395
42144,-2730.182701816611,1143.6732625064126,4281.23
42145,-2730.190021281239,1147.4793841130434,8693.34
42146,-2730.197340745867,1151.281439350436,3985.08
42147,-2730.204660210495,1155.087560957067,1145.01
42149,-2730.2192991397515,1162.6957378010904,2328.7
42155,-2730.2632159275204,1185.528401071637,2724.97
42156,-2730.2705353921483,1189.33045630903,2074.16
42157,-2730.2778548567767,1193.1365779156606,6586.0
42158,-2730.2851743214046,1196.9426995222914,7276.5
42159,-2730.2924937860325,1200.7447547596842,2096.25
42160,-2730.299813250661,1204.550876366315,806.094
42161,-2730.3071327152893,1208.3569979729457,2729.13
42162,-2730.314452179917,1212.1590532103385,1352.8
42163,-2730.321771644545,1215.9651748169692,6703.55
42164,-2730.329091109173,1219.7712964236,6947.09
42165,-2730.336410573801,1223.5733516609928,6763.52
42166,-2730.34373003843,1227.3794732676236,4869.21
42176,-2726.3778001207515,1143.6813952448883,4547.39
42177,-2726.3851195853795,1147.4834504822811,3332.49
42178,-2726.392439050008,1151.289572088912,4332.13
42179,-2726.399758514636,1155.0956936955426,7721.54
42180,-2726.407077979264,1158.8977489329354,5377.74
42181,-2726.414397443892,1162.7038705395662,5751.19
42184,-2726.4363558377763,1174.1181689902207,1182.31
42186,-2726.4509947670326,1181.730412203482,4619.02
42187,-2726.458314231661,1185.532467440875,9383.3
42188,-2726.465633696289,1189.3385890475056,5396.86
42189,-2726.4729531609173,1193.1447106541364,1395.64
42190,-2726.480272625545,1196.9467658915291,3424.14
42193,-2726.502231019429,1208.3651307114212,2430.78
42194,-2726.509550484058,1212.1671859488142,4159.96
42195,-2726.516869948686,1215.9733075554448,4804.74
42196,-2726.524189413314,1219.7794291620755,4373.09
42197,-2726.531508877942,1223.5814843994683,5632.23
42198,-2726.5388283425705,1227.3876060060995,4261.32
42199,-2726.5461478071984,1231.19372761273,4477.18
42203,-2726.575832302635,1246.4100813007774,1727.84
42208,-2722.572898424892,1143.685461614126,5581.78
42209,-2722.58021788952,1147.4915832207569,5006.47
42210,-2722.5875373541485,1151.2977048273874,2093.82
42211,-2722.5948568187764,1155.1038264340182,1465.1
42212,-2722.6021762834043,1158.9058816714112,1464.6
42213,-2722.6094957480327,1162.7120032780422,2028.74
42215,-2722.624134677289,1170.3201801220655,2531.64
42216,-2722.631454141917,1174.1263017286965,42.3156
42218,-2722.6460930711733,1181.73447857272,147.617
42219,-2722.6534125358016,1185.5406001793506,5081.05
42221,-2722.668051465058,1193.152843392612,60.201
42222,-2722.675370929686,1196.954898630005,1033.8
42225,-2722.69732932357,1208.3691970806592,1034.7
42226,-2722.7046487881985,1212.1753186872895,2062.38
42227,-2722.7119682528264,1215.9814402939203,7906.3
42228,-2722.719287717455,1219.7834955313135,5150.53
42229,-2722.7266071820827,1223.5896171379443,6317.7
42230,-2722.733926646711,1227.395738744575,1962.16
42231,-2722.741652748263,1231.197793981968,4957.5
42232,-2722.748972212891,1235.0039155885986,7436.04
42235,-2722.7709306067754,1246.418214039253,91.4737
42240,-2718.767996729033,1143.6935943526018,5835.01
42241,-2718.7753161936607,1147.4997159592324,1983.48
42242,-2718.782635658289,1151.3058375658632,2036.93
42243,-2718.789955122917,1155.1078928032564,3304.71
42244,-2718.797274587545,1158.9140144098872,4225.33
42248,-2718.8265524460576,1174.134434467172,9205.82
42253,-2718.8631497691986,1193.15690976185,4948.88
42258,-2718.899747092339,1212.183451425766,1762.46
42259,-2718.907066556967,1215.9895730323965,4999.84
42260,-2718.9143860215954,1219.7916282697895,3574.05
42261,-2718.921705486224,1223.59774987642,3316.02
42262,-2718.9294315877755,1227.4038714830508,5917.54
42263,-2718.9367510524035,1231.2059267204436,1333.55
42264,-2718.944070517032,1235.0120483270744,847.886
42272,-2714.963095033173,1143.7017270910774,3051.23
42273,-2714.9704144978014,1147.5078486977086,1232.51
42274,-2714.9777339624297,1151.3099039351014,3207.51
42276,-2714.9923728916856,1158.922147148363,359.58
42277,-2714.999692356314,1162.7282687549937,1682.78
42278,-2715.007011820942,1166.5303239923862,338.546
42281,-2715.0289702148266,1177.9446224430403,6842.45
42283,-2715.043609144083,1185.556865656302,2002.92
42284,-2715.050928608711,1189.3589208936949,7536.25
42285,-2715.058248073339,1193.1650425003254,5475.51
42290,-2715.09484539648,1212.1915841642417,1460.9
42291,-2715.102164861108,1215.9936394016345,2937.29
42292,-2715.109484325736,1219.799761008265,4812.35
42295,-2715.131849356544,1231.214059458919,6030.72
42304,-2711.158193337314,1143.7098598295534,820.881
42305,-2711.165512801942,1147.515981436184,3393.3
42306,-2711.1728322665704,1151.3180366735771,2731.53
42307,-2711.1801517311983,1155.1241582802077,8221.55
42308,-2711.187471195826,1158.9302798868384,256.631
42309,-2711.1947906604546,1162.7323351242312,2974.66
42311,-2711.209429589711,1170.3445783374927,7459.09
42312,-2711.216749054339,1174.1466335748855,8481.82
42313,-2711.224068518967,1177.9527551815163,9734.44
42315,-2711.2387074482235,1185.5649983947776,2981.67
42316,-2711.2460269128514,1189.3670536321704,1984.46
42325,-2711.3123087314284,1223.614015353371,5939.71
42326,-2711.319628196057,1227.4160705907643,2627.61
42336,-2707.3532916414547,1143.717992568029,1144.45
42337,-2707.3606111060826,1147.520047805422,1648.71
42338,-2707.367930570711,1151.3261694120526,4679.19
42339,-2707.375250035339,1155.1322910186834,155.748
42341,-2707.3898889645952,1162.740467862707,5854.68
42344,-2707.4118473584795,1174.1547663133613,4838.17
42346,-2707.426486287736,1181.7670095266226,8376.94
42347,-2707.433805752364,1185.5690647640154,5721.2
42350,-2707.4557641462484,1196.98336321467,7947.72
42351,-2707.4630836108768,1200.789484821301,5093.0
42352,-2707.4704030755047,1204.5956064279314,2527.05
42353,-2707.477722540133,1208.4017280345622,4803.67
42354,-2707.485042004761,1212.203783271955,6899.8
42356,-2707.500087570941,1219.8160264852163,9626.33
42357,-2707.507407035569,1223.6180817226093,3152.38
42358,-2707.5147265001974,1227.4242033292398,524.252
42368,-2703.5483899455958,1143.7220589372669,2087.43
42369,-2703.5557094102232,1147.5281805438976,1111.44
42370,-2703.563028874852,1151.3343021505284,834.031
42377,-2703.6142651272485,1177.9690206584676,6417.41
42378,-2703.6215845918764,1181.7710758958603,5556.61
42380,-2703.6362235211327,1189.383319109122,91.2468
42382,-2703.650862450389,1196.9914959531457,234.979
42385,-2703.6728208442737,1208.4057944038,4478.03
42386,-2703.6805469458254,1212.2119160104307,3776.42
42387,-2703.6878664104534,1216.0180376170613,492.95
42389,-2703.7025053397097,1223.6262144610848,4954.45
42390,-2703.709824804338,1227.4323360677156,530.652
42391,-2703.717144268966,1231.2384576743464,3427.61
42397,-2703.761061056735,1254.0670545756552,2891.86
42398,-2703.768380521363,1257.869109813048,9531.36
42400,-2699.743488249736,1143.7301916757426,1626.38
42401,-2699.750807714364,1147.5363132823734,4001.75
42402,-2699.7581271789923,1151.342434889004,963.404
42407,-2699.794724502133,1170.3649101836818,6674.47
42409,-2699.809363431389,1177.9771533969435,6822.68
42411,-2699.8240023606454,1185.585330240967,3945.0
42415,-2699.853280219158,1200.805750298252,4391.35
42417,-2699.8683257853377,1208.4139271422755,3982.81
42418,-2699.875645249966,1212.2200487489065,2305.21
42420,-2699.8902841792224,1219.8282255929298,4151.76
42421,-2699.8976036438503,1223.6343471995606,6456.48
42426,-2699.9342009669917,1242.656822494239,4143.21
42427,-2699.941520431619,1246.4629441008694,9879.58
42429,-2699.9561593608755,1254.071120944893,4646.78
42430,-2699.9634788255034,1257.8772425515238,4300.24
42432,-2695.9385865538766,1143.7383244142184,4158.39
42433,-2695.9459060185045,1147.544446020849,3001.62
42434,-2695.953225483133,1151.346501258242,2640.27
42435,-2695.960544947761,1155.1526228648725,1812.63
42440,-2695.9971422709013,1174.1791645287883,7757.5
42441,-2696.0044617355297,1177.9812197661813,1179.19
42442,-2696.0117812001577,1181.787341372812,6449.15
42445,-2696.0337395940423,1193.2016398234664,9736.37
42446,-2696.0410590586703,1197.007761430097,3186.8
42447,-2696.0483785232987,1200.8138830367277,789.972
42448,-2696.0561046248504,1204.6159382741205,2511.02
42449,-2696.0634240894783,1208.4220598807512,2749.18
42450,-2696.0707435541067,1212.228181487382,4955.91
42452,-2696.085382483363,1219.8363583314056,2687.01
42453,-2696.092701947991,1223.642479938036,5225.55
42454,-2696.1000214126198,1227.444535175429,2682.21
42458,-2696.129299271132,1242.6649552327144,2540.83
42459,-2696.13661873576,1246.471076839345,650.774
42460,-2696.143938200388,1250.2771984459755,4871.09
42461,-2696.151257665016,1254.0792536833687,4527.35
42462,-2696.158577129644,1257.8853752899993,4063.68
42463,-2696.1658965942725,1261.69149689663,4437.35
42464,-2692.133684858017,1143.746457152694,6055.4
42465,-2692.141004322645,1147.552578759325,6798.02
42466,-2692.148323787273,1151.3546339967174,3002.0
42467,-2692.155643251901,1155.1607556033482,2407.97
42468,-2692.1629627165294,1158.966877209979,2391.23
42470,-2692.1776016457857,1166.5750540540027,3920.76
42472,-2692.192240575042,1174.1832308980263,1834.55
42476,-2692.2215184335546,1189.4036509553114,2110.72
42477,-2692.228837898183,1193.209772561942,3107.41
42478,-2692.236157362811,1197.015894168573,1881.23
42479,-2692.2438834643626,1200.8179494059657,1884.68
42481,-2692.258522393619,1208.430192619227,7951.66
42482,-2692.2658418582478,1212.2322478566198,6900.56
42483,-2692.2731613228752,1216.0383694632503,9298.97
42484,-2692.280480787504,1219.8444910698815,7424.95
42485,-2692.2878002521315,1223.6506126765123,8124.78
42486,-2692.29511971676,1227.452667913905,7288.18
42487,-2692.302439181388,1231.258789520536,3491.94
42488,-2692.309758646016,1235.0649111271664,5877.48
42489,-2692.317078110644,1238.8669663645594,9068.93
42490,-2692.3243975752725,1242.67308797119,6106.18
42491,-2692.3317170399005,1246.4792095778207,8000.38
42492,-2692.339036504529,1250.2812648152135,3005.8
42493,-2692.346355969157,1254.0873864218445,2969.34
42494,-2692.3536754337847,1257.893508028475,1202.33
42496,-2688.328783162158,1143.7545898911696,1399.44
42498,-2688.343422091414,1151.3627667351932,2657.06
42500,-2688.35806102067,1158.970943579217,6027.47
42501,-2688.3653804852984,1162.7770651858475,2664.49
42504,-2688.3873388791826,1174.191363636502,6651.98
42506,-2688.401977808439,1181.8036068497634,6259.1
42507,-2688.4092972730678,1185.6056620871564,4272.26
42508,-2688.416616737695,1189.411783693787,7695.05
42510,-2688.431662303876,1197.0199605378104,8229.32
42512,-2688.446301233132,1204.632203751072,2028.23
42513,-2688.45362069776,1208.4383253577023,472.802
42515,-2688.468259627016,1216.0465022017263,6289.02
42516,-2688.475579091644,1219.8526238083573,9204.22
42517,-2688.482898556272,1223.65467904575,6675.03
42518,-2688.490218020901,1227.4608006523808,6015.93
42521,-2688.512176414785,1238.875099103035,4735.47
42522,-2688.519495879413,1242.6812207096657,3179.19
42523,-2688.526815344041,1246.4873423162965,1989.12
42524,-2688.534134808669,1250.2893975536892,671.498
42528,-2684.5238814662985,1143.7586562604074,5543.31
42530,-2684.5385203955548,1151.3708994736692,9578.52
42532,-2684.5531593248106,1158.9790763176927,6979.97
42533,-2684.560478789439,1162.7851979243237,4289.72
42534,-2684.567798254067,1166.591319530954,3052.67
42535,-2684.5751177186958,1170.393374768347,3183.61
42536,-2684.5824371833232,1174.1994963749776,2845.99
42539,-2684.604395577208,1185.613794825632,5974.74
42541,-2684.619441143388,1193.2260380388932,3416.59
42542,-2684.626760608016,1197.0280932762862,7563.37
42544,-2684.6413995372723,1204.640336489548,8350.69
42546,-2684.656038466529,1212.2485133335715,5081.22
42549,-2684.677996860413,1223.6628117842258,3285.25
42551,-2684.692635789669,1231.2750549974871,9349.96
42552,-2684.699955254297,1235.07711023488,3600.03
42553,-2684.7072747189254,1238.883231841511,576.772
42563,-2680.740938164324,1155.1810874495377,1979.16
42564,-2680.7482576289517,1158.9872090561685,880.473
42565,-2680.75557709358,1162.793330662799,3151.89
42566,-2680.762896558208,1166.595385900192,5661.0
42568,-2680.777535487464,1174.207629113453,3446.32
42570,-2680.79217441672,1181.8158059574769,7192.14
42572,-2680.8072199829003,1189.4280491707382,7014.6
42574,-2680.8218589121566,1197.0362260147615,4129.84
42576,-2680.836497841413,1204.6444028587855,5483.08
42578,-2680.851136770669,1212.256646072047,4136.98
42579,-2680.858456235297,1216.0627676786778,6509.79
42581,-2680.873095164553,1223.6709445227011,7960.12
42583,-2680.8877340938097,1231.279121366725,1384.1
42584,-2680.895053558438,1235.0852429733557,5279.72
42586,-2680.9096924876944,1242.6934198173792,882.27
42590,-2680.9389703462066,1257.9138398746643,7968.89
42592,-2676.91407807458,1143.7749217373591,4431.37
42594,-2676.928717003836,1151.383098581383,6146.82
42595,-2676.936036468464,1155.1892201880132,4315.37
42596,-2676.9433559330923,1158.995341794644,3078.33
42597,-2676.9506753977203,1162.8014634012748,5582.56
42598,-2676.957994862348,1166.6035186386675,2333.77
42599,-2676.965314326977,1170.4096402452983,2671.78
42600,-2676.9726337916045,1174.215761851929,4860.12
42601,-2676.979953256233,1178.017817089322,3511.29
42603,-2676.994998822413,1185.6300603025832,8658.04
42606,-2677.016957216297,1197.044358753238,66.9034
42607,-2677.0242766809256,1200.8504803598685,4089.8
42608,-2677.031596145553,1204.6525355972617,8690.54
42611,-2677.0535545394378,1216.0668340479156,3626.77
42612,-2677.060874004066,1219.8729556545463,3247.68
42613,-2677.068193468694,1223.679077261177,4013.74
42614,-2677.0755129333224,1227.48113249857,4215.13
42615,-2677.0828323979504,1231.2872541052006,4585.26
42616,-2677.0901518625788,1235.0933757118312,6008.19
42617,-2677.0974713272067,1238.899497318462,4359.08
42624,-2673.1091763787203,1143.783054475835,7296.28
42625,-2673.1164958433483,1147.5891760824654,4744.47
42626,-2673.1238153079767,1151.3912313198582,2433.18
42627,-2673.1311347726046,1155.197352926489,5480.27
42628,-2673.138454237233,1159.0034745331195,5702.38
42629,-2673.145773701861,1162.8055297705123,2101.99
42630,-2673.153093166489,1166.6116513771433,2562.81
42631,-2673.160412631117,1170.4177729837738,1982.92
42632,-2673.167732095745,1174.2198282211668,395.782
42633,-2673.175051560373,1178.0259498277976,3123.06
42634,-2673.182777661925,1181.832071434428,7194.57
42635,-2673.1900971265536,1185.6381930410591,6700.71
42636,-2673.197416591181,1189.440248278452,4781.31
42640,-2673.226694449694,1204.660668335737,2168.67
42643,-2673.2486528435784,1216.074966786391,3102.9
42645,-2673.2632917728347,1223.6872099996526,3811.11
42646,-2673.270611237463,1227.4892652370456,2826.74
42647,-2673.277930702091,1231.2953868436762,8394.7
42648,-2673.2852501667194,1235.101508450307,4867.01
42649,-2673.2925696313478,1238.9035636876995,2134.23
42650,-2673.299889095976,1242.709685294331,3322.3
42656,-2669.304274682861,1143.7911872143104,7181.18
42658,-2669.3189136121173,1151.399364058334,2358.83
42659,-2669.326233076745,1155.2054856649647,4414.65
42660,-2669.333552541373,1159.0075409023575,4926.53
42662,-2669.348191470629,1166.6197841156188,4913.71
42663,-2669.355510935258,1170.4259057222496,2782.99
42664,-2669.3628303998858,1174.2279609596424,78.3236
42666,-2669.377875966066,1181.840204172904,2642.37
42667,-2669.3851954306942,1185.6422594102971,3662.43
42669,-2669.3998343599505,1193.2545026235584,2210.85
42671,-2669.4144732892064,1200.862679467582,5531.06
42676,-2669.4510706123474,1219.8892211314976,3191.93
42677,-2669.458390076976,1223.6912763688906,9542.57
42679,-2669.473029006232,1231.303519582152,4616.53
42680,-2669.48034847086,1235.1055748195452,4389.08
42681,-2669.487667935488,1238.911696426176,4014.93
42682,-2669.4949874001163,1242.7178180328065,700.278
42683,-2669.502306864744,1246.5239396394372,12.8031
42689,-2665.506692451629,1147.601375190179,8807.2
42691,-2665.521331380886,1155.2136184034405,8966.06
42692,-2665.5286508455138,1159.0156736408333,9969.11
42693,-2665.535970310142,1162.8217952474638,6090.68
42698,-2665.5729742702065,1181.844270542142,578.043
42699,-2665.580293734835,1185.6503921487729,5466.85
42705,-2665.624210522604,1208.4789890500813,2362.44
42707,-2665.63884945186,1216.0912322633426,2955.69
42708,-2665.646168916488,1219.8932875007354,2221.46
42709,-2665.653488381116,1223.699409107366,1464.79
42711,-2665.6681273103723,1231.311652320628,6050.83
42712,-2665.6754467750006,1235.113707558021,2770.98
42713,-2665.682766239629,1238.9198291646514,2485.24
42714,-2665.690085704257,1242.7259507712822,3516.78
42720,-2661.6944712911422,1143.803386322024,4624.29
42721,-2661.70179075577,1147.6095079286545,9424.71
42722,-2661.7091102203985,1151.4156295352852,1863.06
42723,-2661.7164296850265,1155.2176847726782,4927.19
42724,-2661.7237491496544,1159.0238063793088,912.788
42726,-2661.7383880789107,1166.6319832233328,7217.59
42730,-2661.768072574347,1181.8524032806176,2203.46
42732,-2661.7827115036034,1189.4646464938792,3667.79
42737,-2661.8193088267444,1208.4871217885568,3884.77
42738,-2661.8266282913723,1212.2932433951876,5802.12
42739,-2661.8339477560003,1216.0993650018183,2930.18
42740,-2661.8412672206287,1219.9014202392116,1835.29
42741,-2661.8485866852566,1223.707541845842,3385.22
42742,-2661.855906149885,1227.5136634524729,5922.39
42743,-2661.863225614513,1231.3157186898657,2586.54
42752,-2657.889569595283,1143.8115190604994,6600.07
42754,-2657.904208524539,1151.423762273761,9629.67
42756,-2657.9188474537955,1159.0319391177848,359.771
42760,-2657.9485319492314,1174.2523591750698,328.194
42763,-2657.970490343116,1185.666657625724,3123.49
42764,-2657.977809807744,1189.468712863117,1330.44
42765,-2657.9851292723724,1193.2748344697477,1465.12
42766,-2657.9924487370004,1197.0809560763782,8435.83
42767,-2657.9997682016287,1200.887077683009,3416.44
42768,-2658.0070876662567,1204.6891329204018,2961.92
42769,-2658.014407130885,1208.4952545270326,859.766
42771,-2658.029046060141,1216.1034313710566,1495.11
42772,-2658.0363655247693,1219.909552977687,2031.93
42773,-2658.043684989397,1223.715674584318,3974.94
42775,-2658.058323918653,1231.3238514283414,78.7507
42780,-2658.0949212417945,1250.350393092257,426.49
42785,-2654.0919873640514,1147.6257734056062,6377.47
42787,-2654.106626293308,1155.2339502496295,4311.29
42788,-2654.113945757936,1159.0400718562605,316.987
42790,-2654.128991324116,1166.648248700284,3729.46
42791,-2654.136310788744,1170.4543703069148,5847.07
42793,-2654.1509497180004,1178.0625471509384,6985.39
42795,-2654.1655886472568,1185.6747903641997,6902.22
42796,-2654.1729081118847,1189.4768456015925,7294.57
42797,-2654.180227576513,1193.2829672082232,2032.04
42799,-2654.1948665057694,1200.8911440522468,3282.07
42800,-2654.2021859703973,1204.6972656588775,972.057
42802,-2654.2168248996536,1212.305442502901,2484.63
42803,-2654.224144364281,1216.111564109532,4559.73
42804,-2654.23146382891,1219.9176857161629,2337.84
42805,-2654.238783293538,1223.7238073227934,2563.85
42806,-2654.246102758166,1227.5258625601864,49.7397
42812,-2654.290019545935,1250.3544594614948,900.25
42813,-2654.297339010563,1254.1605810681256,679.865
42814,-2654.304658475191,1257.9667026747563,376.466
42816,-2650.279766203564,1143.8277845374512,2922.99
42817,-2650.287085668192,1147.6298397748442,2526.03
42818,-2650.2944051328204,1151.4359613814747,9557.28
42820,-2650.309450699,1159.0482045947365,571.687
42821,-2650.3167701636285,1162.850259832129,3406.99
42823,-2650.3314090928848,1170.4625030453903,1720.81
42824,-2650.3387285575127,1174.2645582827834,333.6
42825,-2650.346048022141,1178.070679889414,7455.65
42827,-2650.3606869513974,1185.6788567334374,2432.4
42828,-2650.3680064160253,1189.4849783400682,2923.38
42829,-2650.3753258806537,1193.291099946699,4029.71
42831,-2650.38996480991,1200.8992767907228,1414.66
42832,-2650.397284274538,1204.7053983973535,7320.31
42833,-2650.4046037391663,1208.5115200039843,1909.51
42834,-2650.4119232037942,1212.313575241377,3066.87
42835,-2650.419242668422,1216.1196968480078,3548.44
42836,-2650.4265621330505,1219.9258184546384,3198.92
42837,-2650.4338815976785,1223.7278736920314,4197.71
42843,-2650.4777983854474,1246.5605369625778,5623.31
42845,-2650.492437314704,1254.168713806601,2942.92
42846,-2650.499756779332,1257.9748354132323,955.254
42847,-2650.50707624396,1261.776890650625,113.622
42848,-2646.4748645077048,1143.835917275927,1599.63
42849,-2646.4821839723327,1147.6379725133197,3606.82
42850,-2646.489503436961,1151.4440941199505,2491.76
42852,-2646.5045490031407,1159.052270963974,9795.35
42853,-2646.511868467769,1162.8583925706048,6550.12
42854,-2646.519187932397,1166.664514177235,4934.98
42856,-2646.5338268616533,1174.2726910212589,880.329
42857,-2646.5411463262817,1178.0788126278896,5526.29
42860,-2646.563104720166,1189.493111078544,4824.68
42862,-2646.5777436494222,1197.1012879225675,2487.5
42863,-2646.5850631140506,1200.9074095291985,2685.2
42864,-2646.5923825786786,1204.7135311358293,1929.78
42865,-2646.599702043307,1208.515586373222,9399.15
42866,-2646.607021507935,1212.3217079798528,1497.5
42867,-2646.614340972563,1216.1278295864834,3614.85
42868,-2646.621660437191,1219.9298848238764,807.731
42874,-2646.66557722496,1242.7625480944223,2823.5
42875,-2646.672896689588,1246.5646033318155,1948.76
42876,-2646.6802161542164,1250.3707249384463,1947.99
42877,-2646.6875356188443,1254.1768465450773,663.734
42878,-2646.694855083472,1257.97890178247,662.966
42879,-2646.7021745481006,1261.7850233891008,5864.0
42880,-2642.6699628118454,1143.8399836451647,514.303
42881,-2642.6772822764733,1147.6461052517957,9930.73
42883,-2642.6923278426534,1155.254282095819,9245.99
42887,-2642.721605701166,1170.474702153104,576.024
42888,-2642.728925165794,1174.2808237597346,6015.33
42889,-2642.7362446304223,1178.0869453663652,3688.58
42890,-2642.7435640950503,1181.8890006037582,3096.94
42891,-2642.750883559678,1185.6951222103892,2741.12
42893,-2642.765522488935,1193.3032990544127,5215.34
42895,-2642.7801614181917,1200.9155422676745,1524.41
42897,-2642.794800347448,1208.5237191116978,4845.2
42898,-2642.8021198120755,1212.3298407183283,2576.3
42899,-2642.8094392767034,1216.135962324959,519.182
42906,-2642.8606755291007,1242.7666144636607,1963.32
42907,-2642.8679949937286,1246.5727360702915,252.751
